啽,am2
垵,am2
揜,am2
揞,am2
晻,am2
諳,am2
闇,am2
黯,am2
匼,am3
晻,am3
暗,am3
腤,am3
闇,am3
黯,am3
甇,ang1
罃,ang1
罌,ang1
褮,ang1
鞥,ang1
鶯,ang1
鷪,ang1
哽,ang2
搕,ap1
洽,ap1
罨,ap1
勾,au1
區,au1
嘔,au1
慪,au1
櫙,au1
歐,au1
漚,au1
熰,au1
甌,au1
藲,au1
謳,au1
鉤,au1
鏂,au1
鷗,au1
嘔,au2
敺,au2
歐,au2
毆,au2
岰,au3
慪,au3
漚,au3
叭,ba1
吧,ba1
峇,ba1
巴,ba1
爸,ba1
疤,ba1
笆,ba1
粑,ba1
羓,ba1
芭,ba1
葩,ba1
蚆,ba1
豝,ba1
把,ba2
鈀,ba2
靶,ba2
伯,ba3
埧,ba3
壩,ba3
弝,ba3
把,ba3
灞,ba3
耙,ba3
霸,ba3
靶,ba3
吧,ba6
唄,ba6
猈,ba6
矲,ba6
罷,ba6
拜,baai1
掰,baai1
擘,baai1
捭,baai2
掰,baai2
擺,baai2
襬,baai2
唄,baai3
庍,baai3
拜,baai3
湃,baai3
唄,baai6
憊,baai6
敗,baai6
稗,baai6
粺,baai6
迫,baak1
伯,baak3
佰,baak3
挀,baak3
柏,baak3
檗,baak3
櫱,baak3
泊,baak3
濼,baak3
百,baak3
絔,baak3
舶,baak3
薜,baak3
蘗,baak3
袹,baak3
僰,baak6
匐,baak6
卜,baak6
孛,baak6
帛,baak6
殕,baak6
白,baak6
舶,baak6
菔,baak6
蔔,baak6
踣,baak6
扳,baan1
攽,baan1
斑,baan1
斒,baan1
班,baan1
瘢,baan1
頒,baan1
鳻,baan1
坂,baan2
扳,baan2
昄,baan2
板,baan2
版,baan2
舨,baan2
蝂,baan2
鈑,baan2
闆,baan2
阪,baan2
魬,baan2
扮,baan3
扮,baan6
昄,baan6
湴,baan6
爿,baan6
瓣,baan6
辦,baan6
阪,baan6
嘭,baang4
唪,baang6
堋,baang6
塴,baang6
綳,baang6
繃,baang6
蹦,baang6
仈,baat3
八,baat3
扒,baat3
捌,baat3
朳,baat3
柭,baat3
茇,baat6
魃,baat6
包,baau1
孢,baau1
枹,baau1
炮,baau1
笣,baau1
胞,baau1
苞,baau1
鮑,baau1
怉,baau2
飹,baau2
飽,baau2
炮,baau3
爆,baau3
趵,baau3
鞄,baau6
鮑,baau6
齙,baau6
狴,bai1
篦,bai1
蓖,bai1
豍,bai1
跛,bai1
鎞,bai1
埤,bai3
嬖,bai3
泌,bai3
濞,bai3
祕,bai3
秘,bai3
蔽,bai3
閉,bai3
坒,bai6
幣,bai6
弊,bai6
敝,bai6
斃,bai6
梐,bai6
狴,bai6
獘,bai6
獙,bai6
稗,bai6
粺,bai6
薜,bai6
蜌,bai6
陛,bai6
鷩,bai6
北,bak1
乓,bam1
泵,bam1
份,ban1
儐,ban1
奔,ban1
彬,ban1
攽,ban1
斌,ban1
栟,ban1
椕,ban1
檳,ban1
汃,ban1
泍,ban1
渀,ban1
濱,ban1
瀕,ban1
犇,ban1
玢,ban1
璸,ban1
礗,ban1
繽,ban1
虨,ban1
蟦,ban1
蠙,ban1
豩,ban1
豳,ban1
賁,ban1
賓,ban1
邠,ban1
錛,ban1
鐼,ban1
鑌,ban1
霦,ban1
驞,ban1
品,ban2
禀,ban2
稟,ban2
儐,ban3
奔,ban3
嬪,ban3
擯,ban3
殯,ban3
渀,ban3
臏,ban3
賁,ban3
賓,ban3
髕,ban3
鬢,ban3
体,ban6
坋,ban6
坌,ban6
夯,ban6
泍,ban6
炃,ban6
笨,ban6
傰,bang1
嘣,bang1
堋,bang1
塴,bang1
崩,bang1
弸,bang1
痭,bang1
祊,bang1
絣,bang1
綳,bang1
繃,bang1
蹦,bang1
甭,bang2
凭,bang6
憑,bang6
不,bat1
吥,bat1
嗶,bat1
彃,bat1
泌,bat1
滭,bat1
潷,bat1
熚,bat1
珌,bat1
甭,bat1
畢,bat1
筆,bat1
篳,bat1
縪,bat1
罼,bat1
蓽,bat1
袐,bat1
觱,bat1
蹕,bat1
鈈,bat1
鏎,bat1
驆,bat1
鷝,bat1
𢳂,bat1
佛,bat6
僰,bat6
妼,bat6
弼,bat6
拂,bat6
拔,bat6
柭,bat6
泌,bat6
犮,bat6
癹,bat6
皕,bat6
胇,bat6
胈,bat6
苾,bat6
茀,bat6
茇,bat6
菝,bat6
詙,bat6
跋,bat6
軷,bat6
邲,bat6
鈸,bat6
駜,bat6
魃,bat6
鼥,bat6
培,bau6
堷,bau6
瓿,bau6
啤,be1
唄,be6
卑,bei1
埤,bei1
屄,bei1
庳,bei1
悲,bei1
椑,bei1
毴,bei1
犤,bei1
痺,bei1
碑,bei1
篦,bei1
羆,bei1
萆,bei1
蓖,bei1
藣,bei1
裨,bei1
詖,bei1
陂,bei1
鵯,bei1
俾,bei2
匕,bei2
吡,bei2
妣,bei2
媲,bei2
崥,bei2
彼,bei2
朼,bei2
柀,bei2
比,bei2
毗,bei2
毘,bei2
沘,bei2
畀,bei2
疕,bei2
秕,bei2
粃,bei2
肶,bei2
貏,bei2
鞞,bei2
髀,bei2
匕,bei3
埤,bei3
庇,bei3
柲,bei3
比,bei3
毖,bei3
泌,bei3
潷,bei3
珌,bei3
琲,bei3
畀,bei3
疪,bei3
痹,bei3
痺,bei3
祕,bei3
秘,bei3
箅,bei3
粊,bei3
臂,bei3
芘,bei3
詖,bei3
費,bei3
賁,bei3
跛,bei3
輩,bei3
轡,bei3
邲,bei3
鄪,bei3
鉍,bei3
閟,bei3
陂,bei3
飶,bei3
備,bei6
匕,bei6
奰,bei6
憊,bei6
比,bei6
犕,bei6
箄,bei6
篦,bei6
簰,bei6
糒,bei6
蓖,bei6
薜,bei6
被,bei6
襣,bei6
贔,bei6
辟,bei6
避,bei6
鎞,bei6
鞁,bei6
骳,bei6
髲,bei6
鼻,bei6
壁,bek3
鉼,beng2
餅,beng2
柄,beng3
病,beng6
偪,bik1
壁,bik1
廦,bik1
愊,bik1
愎,bik1
排,bik1
揊,bik1
擗,bik1
楅,bik1
湢,bik1
煏,bik1
璧,bik1
甓,bik1
皕,bik1
碧,bik1
稫,bik1
綼,bik1
繴,bik1
腷,bik1
襞,bik1
踾,bik1
躄,bik1
辟,bik1
迫,bik1
逼,bik1
鶝,bik1
鼊,bik1
𤩹,bik1
壁,bik3
璧,bik3
煸,bin1
猵,bin1
甂,bin1
砭,bin1
箯,bin1
籩,bin1
緶,bin1
艑,bin1
萹,bin1
蝙,bin1
辮,bin1
邊,bin1
鍽,bin1
鞭,bin1
鶣,bin1
便,bin2
匾,bin2
惼,bin2
扁,bin2
砭,bin2
碥,bin2
稨,bin2
窆,bin2
萹,bin2
蝙,bin2
褊,bin2
豍,bin2
貶,bin2
徧,bin3
變,bin3
遍,bin3
便,bin6
卞,bin6
弁,bin6
忭,bin6
抃,bin6
汳,bin6
汴,bin6
笲,bin6
艑,bin6
苄,bin6
覍,bin6
辨,bin6
辯,bin6
釆,bin6
閞,bin6
鴘,bin6
乒,bing1
兵,bing1
冰,bing1
屏,bing1
并,bing1
掤,bing1
栟,bing1
檳,bing1
氷,bing1
㨀,bing2
丙,bing2
偋,bing2
寎,bing2
屏,bing2
庰,bing2
怲,bing2
抦,bing2
摒,bing2
昺,bing2
炳,bing2
秉,bing2
窉,bing2
苪,bing2
蛃,bing2
迸,bing2
邴,bing2
陃,bing2
鞞,bing2
餅,bing2
𣶸,bing2
並,bing3
併,bing3
堋,bing3
塴,bing3
并,bing3
庰,bing3
怲,bing3
摒,bing3
柄,bing3
絣,bing3
迸,bing3
𠹶,bing4
並,bing6
併,bing6
并,bing6
病,bing6
佖,bit1
咇,bit1
必,bit1
怭,bit1
珌,bit1
苾,bit1
觱,bit1
邲,bit1
鉍,bit1
飶,bit1
馝,bit1
駜,bit1
鮅,bit1
別,bit3
彆,bit3
憋,bit3
虌,bit3
蟞,bit3
鄨,bit3
鱉,bit3
鷩,bit3
鼈,bit3
䭱,bit6
別,bit6
癟,bit6
苾,bit6
蛂,bit6
蟞,bit6
襒,bit6
蹩,bit6
飶,bit6
馝,bit6
儦,biu1
墂,biu1
彪,biu1
摽,biu1
杓,biu1
標,biu1
滮,biu1
瀌,biu1
熛,biu1
爂,biu1
猋,biu1
瘭,biu1
票,biu1
穮,biu1
膘,biu1
臕,biu1
蔈,biu1
藨,biu1
謤,biu1
贆,biu1
錶,biu1
鏢,biu1
鑣,biu1
颩,biu1
颮,biu1
颷,biu1
飆,biu1
飇,biu1
驃,biu1
驫,biu1
髟,biu1
鰾,biu1
麃,biu1
㧼,biu2
俵,biu2
婊,biu2
檦,biu2
表,biu2
裱,biu2
褾,biu2
諘,biu2
錶,biu2
俵,biu3
票,biu6
驃,biu6
僠,bo1
啵,bo1
坡,bo1
嶓,bo1
波,bo1
玻,bo1
番,bo1
碆,bo1
磻,bo1
紴,bo1
般,bo1
菠,bo1
陂,bo1
簸,bo2
跛,bo2
啵,bo3
噃,bo3
播,bo3
簸,bo3
蚾,bo3
譒,bo3
鄱,bo3
𰻞,beung4
剝,bok1
扑,bok1
糪,bok1
䪨,bok3
亳,bok3
僰,bok3
博,bok3
嚗,bok3
壆,bok3
愽,bok3
懪,bok3
搏,bok3
欂,bok3
爆,bok3
猼,bok3
簙,bok3
縛,bok3
胉,bok3
膊,bok3
襮,bok3
鎛,bok3
鑮,bok3
餺,bok3
駁,bok3
駮,bok3
髆,bok3
鸔,bok3
𨍭,bok3
䨌,bok6
亳,bok6
欂,bok6
泊,bok6
濼,bok6
犦,bok6
瓝,bok6
瓟,bok6
礡,bok6
窇,bok6
箔,bok6
縛,bok6
舶,bok6
萡,bok6
蒲,bok6
薄,bok6
謈,bok6
踄,bok6
鉑,bok6
鑮,bok6
雹,bok6
魄,bok6
垹,bong1
帮,bong1
幫,bong1
彭,bong1
梆,bong1
浜,bong1
縍,bong1
邦,bong1
鞤,bong1
搒,bong2
榜,bong2
牓,bong2
綁,bong2
縍,bong2
膀,bong2
蒡,bong2
螃,bong2
搒,bong3
榜,bong3
甏,bong3
艕,bong3
謗,bong3
䧛,bong6
傍,bong6
埲,bong6
塝,bong6
徬,bong6
旁,bong6
磅,bong6
艕,bong6
蒡,bong6
鎊,bong6
㷛,bou1
哺,bou1
峬,bou1
晡,bou1
煲,bou1
蕔,bou1
裦,bou1
褒,bou1
誧,bou1
逋,bou1
鈽,bou1
餔,bou1
鯆,bou1
䎂,bou2
䴐,bou2
保,bou2
圃,bou2
堡,bou2
媬,bou2
孬,bou2
寶,bou2
珤,bou2
簿,bou2
葆,bou2
補,bou2
褓,bou2
駂,bou2
鳵,bou2
鴇,bou2
鵏,bou2
𦹂,bou2
佈,bou3
儤,bou3
咘,bou3
埔,bou3
報,bou3
布,bou3
忁,bou3
怖,bou3
抪,bou3
誧,bou3
鈽,bou3
餔,bou3
㫧,bou6
㬧,bou6
哺,bou6
埗,bou6
埠,bou6
抱,bou6
捕,bou6
捗,bou6
暴,bou6
曝,bou6
步,bou6
瀑,bou6
瓿,bou6
篰,bou6
簿,bou6
荹,bou6
菢,bou6
蔀,bou6
虣,bou6
踄,bou6
部,bou6
鵏,bou6
鸔,bou6
杯,bui1
桮,bui1
盃,bui1
胚,bui1
㸬,bui3
㸽,bui3
䟺,bui3
倍,bui3
偝,bui3
北,bui3
悖,bui3
揹,bui3
旆,bui3
梖,bui3
浿,bui3
牬,bui3
狽,bui3
珼,bui3
背,bui3
褙,bui3
誖,bui3
貝,bui3
輩,bui3
邶,bui3
鄁,bui3
鋇,bui3
偝,bui6
僻,bui6
唄,bui6
姵,bui6
孛,bui6
怫,bui6
悖,bui6
棓,bui6
焙,bui6
背,bui6
茷,bui6
誖,bui6
邶,bui6
鄁,bui6
㓀,buk1
䧤,buk1
卜,buk1
卟,buk1
樸,buk1
濮,buk1
獛,buk1
襮,buk1
蹼,buk1
鳪,buk1
鸔,buk1
㒒,buk6
㬥,buk6
䪁,buk6
䴆,buk6
仆,buk6
伏,buk6
僕,buk6
墣,buk6
暴,buk6
曝,buk6
樸,buk6
濮,buk6
瀑,buk6
纀,buk6
襆,buk6
襥,buk6
襮,buk6
蹼,buk6
轐,buk6
醭,buk6
鏷,buk6
𨆯,buk6
搬,bun1
般,bun1
褩,bun1
䉽,bun2
本,bun2
畚,bun2
粄,bun2
苯,bun2
半,bun3
姅,bun3
絆,bun3
靽,bun3
伴,bun6
叛,bun6
坢,bun6
怑,bun6
拌,bun6
柈,bun6
畔,bun6
絆,bun6
胖,bun6
鉡,bun6
靽,bun6
捧,bung2
玤,bung2
琣,bung2
琫,bung2
甭,bung2
菶,bung2
埄,bung6
埲,bung6
塜,bung6
槰,bung6
𠼭,but1
㞈,but3
䍨,but3
䢌,but3
撥,but3
發,but3
砵,but3
缽,but3
般,but3
襏,but3
鱍,but3
㟑,but6
㶿,but6
䮂,but6
侼,but6
勃,but6
哱,but6
孛,but6
悖,but6
挬,but6
撥,but6
柭,but6
桲,but6
浡,but6
渤,but6
發,but6
脖,but6
艴,but6
茀,but6
荸,but6
葧,but6
襏,but6
跋,but6
蹳,but6
郣,but6
鈸,but6
鋍,but6
餑,but6
馞,but6
鱍,but6
鵓,but6
㕚,cha1
叉,cha1
喳,cha1
嗏,cha1
差,cha1
扠,cha1
杈,cha1
艖,cha1
苴,cha1
蹅,cha1
鎈,cha1
靫,cha1
鑔,cha2
㤞,cha3
䖳,cha3
侘,cha3
奼,cha3
姹,cha3
岔,cha3
杈,cha3
欻,cha3
汊,cha3
紁,cha3
蜡,cha3
衩,cha3
詫,cha3
㢒,cha4
垞,cha4
塗,cha4
嵖,cha4
捈,cha4
搽,cha4
查,cha4
査,cha4
楂,cha4
槎,cha4
樝,cha4
秅,cha4
苴,cha4
茬,cha4
茶,cha4
荼,cha4
㼮,chaai1
䂘,chaai1
䐤,chaai1
䞗,chaai1
偲,chaai1
差,chaai1
搋,chaai1
猜,chaai1
釵,chaai1
靫,chaai1
跐,chaai2
跴,chaai2
踩,chaai2
踹,chaai2
嘬,chaai3
囆,chaai3
瘥,chaai3
蠆,chaai3
袃,chaai3
訍,chaai3
䡨,chaai4
儕,chaai4
喍,chaai4
柴,chaai4
犲,chaai4
祡,chaai4
茈,chaai4
豺,chaai4
齜,chaai4
惻,chaak1
測,chaak1
㥽,chaak3
㩍,chaak3
䁤,chaak3
冊,chaak3
圠,chaak3
坼,chaak3
憡,chaak3
戝,chaak3
拆,chaak3
拺,chaak3
柵,chaak3
皟,chaak3
矠,chaak3
策,chaak3
筴,chaak3
茦,chaak3
蓛,chaak3
蠈,chaak3
頙,chaak3
蠈,chaak6
賊,chaak6
㜗,chaam1
參,chaam1
嵾,chaam1
摻,chaam1
攙,chaam1
梫,chaam1
縿,chaam1
辿,chaam1
驂,chaam1
慘,chaam2
憯,chaam2
旵,chaam2
朁,chaam2
篸,chaam2
黲,chaam2
儳,chaam3
忏,chaam3
懺,chaam3
摲,chaam3
旵,chaam3
杉,chaam3
讖,chaam3
㺥,chaam4
䗝,chaam4
䗞,chaam4
䘉,chaam4
䣟,chaam4
儳,chaam4
劖,chaam4
嚵,chaam4
嶄,chaam4
巉,chaam4
慚,chaam4
欃,chaam4
毚,chaam4
漸,chaam4
瀺,chaam4
獑,chaam4
磛,chaam4
艬,chaam4
蚕,chaam4
蝅,chaam4
蠶,chaam4
讒,chaam4
酁,chaam4
鑱,chaam4
饞,chaam4
㔆,chaam5
劖,chaam5
嶄,chaam5
䱗,chaan1
喰,chaan1
飡,chaan1
餐,chaan1
㦃,chaan2
丳,chaan2
剗,chaan2
剷,chaan2
嵼,chaan2
滻,chaan2
產,chaan2
簅,chaan2
羼,chaan2
鏟,chaan2
㛑,chaan3
㻮,chaan3
孱,chaan3
澯,chaan3
燦,chaan3
璨,chaan3
粲,chaan3
羼,chaan3
𨮏,chaan3
殘,chaan4
倀,chaang1
傖,chaang1
噌,chaang1
撐,chaang1
槍,chaang1
橕,chaang1
爭,chaang1
牚,chaang1
琤,chaang1
瞠,chaang1
錚,chaang1
鎗,chaang1
鏿,chaang1
鐺,chaang1
饓,chaang1
𦉘,chaang1
橙,chaang2
撐,chaang3
牚,chaang3
䚘,chaang4
倀,chaang4
埩,chaang4
崢,chaang4
掁,chaang4
揨,chaang4
撜,chaang4
朾,chaang4
棖,chaang4
橙,chaang4
瞪,chaang4
鍠,chaang4
䵽,chaap3
扱,chaap3
插,chaap3
疀,chaap3
臿,chaap3
鍤,chaap3
䵵,chaat3
刷,chaat3
剎,chaat3
唰,chaat3
嚓,chaat3
察,chaat3
擦,chaat3
攃,chaat3
獺,chaat3
礤,chaat3
礸,chaat3
𩟔,chaat3
剿,chaau1
劋,chaau1
勦,chaau1
抄,chaau1
搐,chaau1
罺,chaau1
訬,chaau1
鈔,chaau1
吵,chaau2
炒,chaau2
焣,chaau2
煼,chaau2
耖,chaau2
訬,chaau2
摷,chaau3
耖,chaau3
肏,chaau3
鈔,chaau3
勦,chaau4
巢,chaau4
樔,chaau4
漅,chaau4
皺,chaau4
窲,chaau4
轈,chaau4
鄛,chaau4
凄,chai1
妻,chai1
屖,chai1
悽,chai1
栖,chai1
棲,chai1
沏,chai1
淒,chai1
緀,chai1
萋,chai1
迉,chai1
郪,chai1
霋,chai1
鶈,chai1
泚,chai2
玼,chai2
緀,chai2
跴,chai2
傺,chai3
切,chai3
妻,chai3
沏,chai3
痸,chai3
瘛,chai3
砌,chai3
蜡,chai3
懠,chai4
癠,chai4
艩,chai4
薺,chai4
蠐,chai4
釮,chai4
霽,chai4
鱭,chai4
麡,chai4
齊,chai4
璾,chai5
薺,chai5
鱭,chai5
廁,chak1
惻,chak1
測,chak1
畟,chak1
侵,cham1
參,cham1
嬠,cham1
嵾,cham1
梫,cham1
棽,cham1
浸,cham1
琛,cham1
篸,cham1
綅,cham1
諃,cham1
賝,cham1
郴,cham1
駸,cham1
傖,cham2
噆,cham2
墋,cham2
寑,cham2
寢,cham2
曋,cham2
梫,cham2
磣,cham2
贂,cham2
踸,cham2
鋟,cham2
唚,cham3
摻,cham3
譖,cham3
讖,cham3
闖,cham3
噚,cham4
尋,cham4
撏,cham4
攳,cham4
枔,cham4
沈,cham4
沉,cham4
湛,cham4
潯,cham4
灊,cham4
燂,cham4
燅,cham4
燖,cham4
爓,cham4
璕,cham4
莐,cham4
蕁,cham4
襑,cham4
覃,cham4
鄩,cham4
鈂,cham4
鐔,cham4
鬵,cham4
鱘,cham4
蕈,cham5
譖,cham6
嗔,chan1
瞋,chan1
親,chan1
謓,chan1
哂,chan2
姫,chan2
抮,chan2
抻,chan2
捵,chan2
槙,chan2
畛,chan2
疢,chan2
疹,chan2
眕,chan2
矧,chan2
稹,chan2
紾,chan2
縝,chan2
袗,chan2
診,chan2
軫,chan2
辴,chan2
阠,chan2
頣,chan2
駗,chan2
驏,chan2
鬒,chan2
黰,chan2
偁,chan3
儭,chan3
嚫,chan3
櫬,chan3
瀙,chan3
疢,chan3
稱,chan3
藽,chan3
襯,chan3
親,chan3
趁,chan3
齔,chan3
塵,chan4
樄,chan4
蔯,chan4
螴,chan4
陳,chan4
噌,chang1
竀,chang1
蹭,chang3
增,chang4
層,chang4
嶒,chang4
曾,chang4
碀,chang4
繒,chang4
鄫,chang4
驓,chang4
咠,chap1
嶯,chap1
戢,chap1
揖,chap1
湁,chap1
濈,chap1
緁,chap1
緝,chap1
葺,chap1
蕺,chap1
諿,chap1
趿,chap1
輯,chap1
七,chat1
柒,chat1
桼,chat1
漆,chat1
𨳍,chat6
妯,chau1
婤,chau1
媝,chau1
抽,chau1
搊,chau1
楸,chau1
湫,chau1
牰,chau1
犨,chau1
瘳,chau1
秋,chau1
篘,chau1
紬,chau1
緧,chau1
萩,chau1
蝵,chau1
蟗,chau1
蠤,chau1
趥,chau1
跾,chau1
鞦,chau1
鰍,chau1
鶖,chau1
丑,chau2
偢,chau2
吜,chau2
杻,chau2
杽,chau2
瞅,chau2
趣,chau2
醜,chau2
傶,chau3
凑,chau3
嗅,chau3
奏,chau3
憱,chau3
揍,chau3
楱,chau3
殠,chau3
湊,chau3
溴,chau3
珛,chau3
簉,chau3
糗,chau3
腠,chau3
臭,chau3
蔟,chau3
螑,chau3
輳,chau3
仇,chau4
儔,chau4
唒,chau4
囚,chau4
嬦,chau4
崷,chau4
幬,chau4
恘,chau4
惆,chau4
懤,chau4
栦,chau4
椆,chau4
泅,chau4
煪,chau4
燽,chau4
犨,chau4
疇,chau4
稠,chau4
籌,chau4
紬,chau4
絒,chau4
綢,chau4
苬,chau4
菗,chau4
薵,chau4
蝤,chau4
裯,chau4
詶,chau4
讎,chau4
讐,chau4
躊,chau4
遒,chau4
酋,chau4
酬,chau4
雔,chau4
鮂,chau4
鯦,chau4
鰽,chau4
𤴆,chau4
愀,chau5
唓,che1
奓,che1
奢,che1
檨,che1
硨,che1
莗,che1
譇,che1
車,che1
且,che2
伬,che2
偖,che2
哆,che2
奲,che2
尺,che2
扯,che2
撦,che2
斜,che3
趄,che3
斜,che4
荼,che4
輋,che4
邪,che4
刺,chek3
呎,chek3
尺,chek3
蚇,chek3
赤,chek3
清,cheng1
青,cheng1
請,cheng2
晴,cheng4
且,cheui1
催,cheui1
凗,cheui1
吹,cheui1
嗺,cheui1
墔,cheui1
崔,cheui1
幮,cheui1
摧,cheui1
榱,cheui1
沮,cheui1
洒,cheui1
漼,cheui1
炊,cheui1
璀,cheui1
疽,cheui1
砠,cheui1
磪,cheui1
縗,cheui1
脧,cheui1
苴,cheui1
蛆,cheui1
衰,cheui1
貙,cheui1
趄,cheui1
趍,cheui1
趣,cheui1
趨,cheui1
鏙,cheui1
且,cheui2
取,cheui2
娶,cheui2
揣,cheui2
漼,cheui2
璀,cheui2
趡,cheui2
倅,cheui3
刞,cheui3
吹,cheui3
啐,cheui3
嘬,cheui3
娶,cheui3
帨,cheui3
橇,cheui3
毳,cheui3
淬,cheui3
炊,cheui3
焠,cheui3
竁,cheui3
箤,cheui3
綷,cheui3
翠,cheui3
脆,cheui3
脺,cheui3
膬,cheui3
膵,cheui3
覷,cheui3
趣,cheui3
凗,cheui4
屠,cheui4
崔,cheui4
廚,cheui4
徐,cheui4
慛,cheui4
捶,cheui4
搥,cheui4
摧,cheui4
棰,cheui4
椎,cheui4
槌,cheui4
櫥,cheui4
沝,cheui4
涂,cheui4
湷,cheui4
滁,cheui4
磪,cheui4
箠,cheui4
篨,cheui4
腄,cheui4
膗,cheui4
菙,cheui4
蒢,cheui4
蜍,cheui4
鉏,cheui4
錘,cheui4
鎚,cheui4
除,cheui4
隋,cheui4
隨,cheui4
魋,cheui4
媋,cheun1
春,cheun1
暙,cheun1
杶,cheun1
椿,cheun1
橁,cheun1
溱,cheun1
皴,cheun1
竣,cheun1
膥,cheun1
芚,cheun1
蝽,cheun1
踆,cheun1
輴,cheun1
逡,cheun1
鰆,cheun1
鶉,cheun1
鶞,cheun1
偆,cheun2
惷,cheun2
萶,cheun2
蠢,cheun2
賰,cheun2
嗪,cheun4
嫀,cheun4
巡,cheun4
循,cheun4
旬,cheun4
栒,cheun4
溱,cheun4
灥,cheun4
秦,cheun4
紃,cheun4
蓁,cheun4
螓,cheun4
馴,cheun4
出,cheut1
怵,cheut1
焌,cheut1
絀,cheut1
黜,cheut1
齣,cheut1
䧳,chi1
偨,chi1
呲,chi1
哧,chi1
嗤,chi1
嘁,chi1
媸,chi1
差,chi1
恣,chi1
摛,chi1
攡,chi1
樆,chi1
次,chi1
玼,chi1
瓻,chi1
疵,chi1
痴,chi1
癡,chi1
眵,chi1
瞝,chi1
离,chi1
笞,chi1
粢,chi1
絺,chi1
縒,chi1
胔,chi1
胵,chi1
蚩,chi1
螭,chi1
蠀,chi1
訾,chi1
誺,chi1
趀,chi1
趑,chi1
跐,chi1
郗,chi1
鈭,chi1
雌,chi1
颸,chi1
飺,chi1
骴,chi1
髊,chi1
魑,chi1
鴟,chi1
黐,chi1
齜,chi1
齝,chi1
齹,chi1
佌,chi2
侈,chi2
哆,chi2
奓,chi2
始,chi2
姼,chi2
弛,chi2
恀,chi2
恥,chi2
扡,chi2
拸,chi2
搋,chi2
杝,chi2
柿,chi2
此,chi2
泚,chi2
玼,chi2
皉,chi2
矢,chi2
祉,chi2
耻,chi2
胣,chi2
褫,chi2
誃,chi2
謻,chi2
豕,chi2
跐,chi2
鉹,chi2
鮆,chi2
齒,chi2
佁,chi3
佽,chi3
儩,chi3
刺,chi3
厠,chi3
啻,chi3
喜,chi3
幟,chi3
庛,chi3
廁,chi3
恣,chi3
朿,chi3
栨,chi3
次,chi3
熾,chi3
眙,chi3
絘,chi3
翅,chi3
翨,chi3
胵,chi3
莿,chi3
蚝,chi3
蛓,chi3
賜,chi3
趐,chi3
跮,chi3
踅,chi3
饎,chi3
𧶽,chi3
匙,chi4
坻,chi4
墀,chi4
嬨,chi4
子,chi4
弛,chi4
徲,chi4
慈,chi4
持,chi4
柌,chi4
歭,chi4
池,chi4
沶,chi4
治,chi4
泜,chi4
漦,chi4
澬,chi4
濨,chi4
瓷,chi4
疵,chi4
磁,chi4
祠,chi4
箈,chi4
箎,chi4
篪,chi4
糍,chi4
臍,chi4
茈,chi4
茌,chi4
茨,chi4
茬,chi4
茲,chi4
荎,chi4
薋,chi4
薺,chi4
蚳,chi4
訾,chi4
詞,chi4
謘,chi4
貾,chi4
跢,chi4
踟,chi4
踶,chi4
辭,chi4
迡,chi4
遲,chi4
鈶,chi4
